"","seqn","ridstatr","riagendr","ridageyr","ridreth1","ridexmon","ridexagy","dmdborn4","dmdeduc3","sialang","wtint","wtmec","sdmvpsu","sdmvstra","indhhin2","indfmin2","indfmpir","dmdhhsiz","dmdfmsiz","dmdhhsza","dmdhhszb","dmdhhszf","dmdhrgnd","dmdhrage","dmdhrbr4","dmdhredu","dmdhrmar"
"204",72120,2,2,3,1,1,3,1,NA,1,22805.882206,24362.657124,3,1,3,3,0.45,6,6,2,1,1,2,31,1,2,3
"205",72121,2,1,4,2,2,4,1,NA,1,13631.186754,13881.522877,10,1,15,15,4.07,5,5,1,2,2,1,36,2,4,1
"206",72122,2,2,4,3,1,4,1,NA,1,35778.442732,37836.474737,14,1,9,9,2.43,4,4,2,0,2,2,22,1,4,1
"207",72123,2,1,15,1,1,15,1,9,1,48991.678505,48439.164516,4,1,12,12,NA,4,4,0,2,2,1,47,2,3,1
"208",72124,2,1,11,3,2,11,1,5,1,49073.519574,50757.771732,8,1,15,15,5,4,4,0,2,2,2,39,1,4,1
"209",72125,2,2,7,2,2,7,1,0,2,10434.109811,10631.797563,7,1,2,2,0.41,4,4,0,2,2,2,34,1,3,1
"210",72126,2,2,5,3,2,5,1,NA,1,30167.367231,31902.641394,12,1,14,14,4.45,3,3,1,0,2,1,34,1,4,1
"211",72127,2,2,3,5,1,3,1,NA,1,48593.604355,51388.784507,13,1,6,6,1.65,2,2,1,0,2,2,28,1,5,5
"212",72128,2,1,14,4,2,14,1,8,1,16555.646491,20043.698727,10,1,10,10,2.36,6,6,2,3,2,2,30,2,5,3
"213",72129,2,2,7,1,1,7,1,2,1,20616.946721,21008.991996,1,1,6,6,1.34,4,4,1,1,2,1,26,1,3,1
"214",72130,2,1,13,3,1,13,1,6,1,28396.492841,30028.604084,14,1,15,15,5,6,6,0,4,2,2,46,1,5,1
"215",72131,2,2,8,3,2,8,1,2,1,42045.917833,43013.430558,9,1,15,15,5,4,4,1,1,2,1,37,1,5,1
"216",72132,2,1,13,3,1,14,1,7,1,22256.522671,24447.889254,15,1,15,15,5,4,4,0,1,2,2,50,2,5,1
"217",72133,2,1,13,3,1,13,1,7,1,52628.405492,54787.927149,4,1,2,2,0.26,4,4,0,3,2,2,46,1,4,3
"218",72134,2,1,11,3,1,11,1,4,1,64806.257223,65104.860918,5,1,14,14,4.12,4,4,0,2,2,1,36,1,3,1
"219",72135,2,2,13,3,1,13,1,6,1,50423.303697,50163.946895,12,1,15,15,5,4,4,0,2,2,1,40,1,5,1
"220",72136,2,2,6,4,2,7,1,1,1,12096.797931,12616.555975,11,1,6,6,1.26,4,4,1,2,2,2,31,1,4,5
"221",72137,2,1,6,3,2,6,1,0,1,28900.727269,30181.312318,12,1,9,9,2.6,4,4,0,2,2,1,31,1,4,1
"222",72138,2,1,12,3,1,12,1,6,1,46886.548568,48810.462396,2,1,6,6,1.57,4,3,0,3,2,2,38,1,4,3
"223",72139,2,2,11,2,2,11,1,5,2,13405.308939,16560.523031,10,1,12,9,1.66,7,7,0,4,2,2,56,2,1,4
"224",72140,2,2,12,2,2,12,1,6,1,11513.581164,14029.772699,11,1,6,6,1.07,6,6,0,4,2,2,36,1,3,1
"225",72141,2,2,6,4,2,6,1,0,1,20077.988353,20940.670859,12,1,2,2,0.35,4,4,0,3,2,2,31,1,4,4
"226",72142,2,2,5,4,2,5,1,NA,1,24362.968768,25697.174631,12,1,7,7,1.74,4,4,1,2,2,2,30,1,4,5
"227",72143,2,2,5,2,1,6,1,NA,1,26746.900466,29231.665217,15,1,15,15,5,4,4,2,0,2,1,35,1,4,6
"228",72144,2,2,11,2,2,12,1,5,1,26342.055679,26441.098202,6,1,4,4,0.65,5,5,0,4,2,2,34,2,2,3
"229",72145,2,1,8,4,2,8,1,2,1,9929.142289,10371.173094,7,1,9,9,1.94,6,6,0,3,2,2,45,2,3,1
"230",72146,2,2,14,5,1,14,1,8,1,28100.912841,28854.740048,14,1,15,15,5,5,5,0,3,2,2,44,2,5,1
"231",72147,2,1,12,2,2,12,2,5,2,34064.110773,33677.652374,8,1,12,5,0.87,5,4,0,2,2,1,38,2,1,6
"232",72148,2,2,4,3,2,4,1,NA,1,49511.148299,50547.557824,8,1,15,15,5,3,3,1,0,2,1,34,2,4,1
"233",72149,2,1,14,3,1,14,1,8,1,44072.320678,48411.660303,13,1,9,9,3.14,3,3,0,1,2,1,47,1,3,1
"234",72150,2,1,8,1,1,8,1,2,1,23297.958815,23574.629094,3,1,12,6,0.97,7,6,1,2,1,1,59,1,9,1
"235",72151,2,1,4,3,1,4,1,NA,1,56653.808474,57167.485939,5,1,15,15,5,3,3,1,0,2,2,35,1,5,1
"236",72152,2,2,7,3,1,7,1,1,1,38554.923589,39394.390494,1,1,6,6,1.17,4,4,1,1,2,2,31,1,2,1
"237",72153,2,2,10,3,1,10,1,4,1,30785.596225,31798.147493,14,1,15,15,5,4,4,0,2,2,2,46,1,5,1
"238",72154,2,2,9,4,1,9,1,2,1,24061.180473,25034.529008,3,1,4,4,0.65,4,4,0,2,2,2,36,1,4,4
"239",72155,2,2,4,3,1,4,1,NA,1,54409.939524,55188.765749,5,1,10,10,3.67,3,3,1,0,2,1,44,1,4,1
"240",72156,2,2,8,3,1,8,1,2,1,67411.98296,67935.359265,2,1,8,8,1.61,6,6,1,3,2,1,36,1,4,1
"241",72157,2,1,11,3,1,11,1,4,1,64737.73804,66964.16127,4,1,7,7,1.38,5,5,0,3,2,2,42,1,4,1
"242",72158,2,2,8,2,2,8,1,2,2,24199.663423,24290.650845,8,1,3,3,0.31,7,7,1,4,2,2,52,2,1,1
"243",72159,2,1,3,4,2,3,1,NA,1,17330.975346,19313.712296,11,1,7,7,1.23,6,6,1,3,2,2,36,1,2,5
"244",72160,2,2,10,3,1,10,1,4,1,38290.064711,39549.441119,13,1,9,9,2.6,4,4,0,2,2,1,39,1,4,1
"245",72161,2,2,8,4,1,8,1,2,1,21112.9943,22020.147474,15,1,6,6,0.97,6,6,0,4,2,2,32,1,4,6
"246",72162,2,2,10,4,2,10,1,3,1,12096.797931,12706.833981,11,1,14,14,3.9,4,4,0,2,2,2,37,2,5,1
"247",72163,2,2,7,3,1,7,1,0,1,85392.605771,87363.511478,4,1,14,14,3.47,4,4,0,2,2,1,34,1,3,1
"248",72164,2,1,8,1,1,8,1,1,2,22616.542112,22885.120363,3,1,3,3,0.39,6,6,1,2,2,2,49,2,1,1
"249",72165,2,1,5,2,2,5,1,NA,1,27556.346244,28141.461212,6,1,3,3,0.56,4,4,2,0,2,2,23,2,3,6
"250",72166,2,1,10,5,1,10,1,3,1,56320.954111,58183.472811,3,1,15,15,5,3,3,0,1,2,2,30,2,5,1
"251",72167,2,2,4,3,1,4,1,NA,1,54409.939524,53668.26069,5,1,10,10,2.59,5,5,3,0,2,1,35,1,5,1
"252",72168,2,2,4,5,1,4,1,NA,1,33087.373217,34990.610693,14,1,14,14,5,2,2,1,0,2,1,30,2,5,4
"253",72169,2,1,14,5,1,14,1,7,1,45321.411947,45202.611066,2,1,6,6,1.31,3,3,0,1,2,1,45,1,4,1
"254",72170,2,2,13,4,2,13,1,7,1,14341.53019,15192.456436,11,1,6,6,1.3,4,4,0,3,2,1,35,1,2,4
"255",72171,2,2,5,3,1,6,1,NA,1,65315.057418,65341.633394,4,1,8,8,1.29,7,7,1,4,2,2,35,1,5,1
"256",72172,2,2,6,3,2,6,1,0,1,45076.93129,46114.190242,6,1,9,9,2.6,4,4,1,1,2,1,30,1,3,1
"257",72173,2,2,5,3,1,5,1,NA,1,33087.373217,33926.139244,14,1,15,15,3.7,5,5,2,1,2,1,36,1,5,1
"258",72174,2,2,5,5,2,5,1,NA,1,28655.831558,29101.217533,7,1,12,12,NA,4,4,1,1,2,2,41,2,5,1
"259",72175,2,1,15,3,2,15,1,8,1,36851.674629,37756.465447,6,1,14,14,3.47,4,4,0,3,2,1,47,1,4,3
"260",72176,2,2,9,5,2,9,2,3,1,14578.765557,14951.283126,11,1,99,99,NA,6,6,1,2,2,2,34,2,4,1
"261",72177,2,2,7,3,1,8,1,1,1,32521.991343,33352.99539,14,1,15,15,3.7,5,5,1,2,2,1,41,1,5,1
"262",72178,2,1,13,3,2,13,1,7,1,40506.034683,42954.803317,9,1,15,15,5,4,4,0,2,2,1,47,1,1,1
"263",72179,2,1,12,3,1,13,1,6,1,52684.108015,53977.62039,5,1,14,14,4.12,4,4,0,2,2,1,36,1,3,1
"264",72180,2,2,6,1,1,6,1,NA,1,33638.609161,34278.270212,2,1,5,5,1,4,4,0,2,2,1,40,2,2,1
"265",72181,2,1,4,1,2,4,1,NA,1,19534.674123,20035.775318,12,1,5,5,0.87,4,4,1,1,2,2,23,2,2,1
"266",72182,2,2,14,3,1,14,1,8,1,44874.53883,45361.870572,2,1,6,1,0.27,4,1,0,3,2,2,38,1,4,3
"267",72183,2,2,7,1,1,7,2,1,2,20616.946721,20982.14766,1,1,5,5,1.05,3,3,0,1,2,1,30,2,3,1
"268",72184,2,1,15,3,1,15,2,8,1,33055.844715,34349.447751,3,1,5,5,0.63,7,7,0,4,2,2,36,2,4,1
"269",72185,2,1,14,3,1,14,1,7,1,82265.200268,86672.919056,4,1,7,7,1.74,4,4,0,2,2,1,40,1,4,1
"270",72186,2,2,13,3,1,14,1,7,1,48051.141725,47803.986352,5,1,15,15,4.63,5,5,0,3,2,2,46,1,5,1
"271",72187,2,1,13,3,1,14,1,7,1,44072.320678,46938.898635,13,1,9,9,2.22,5,5,0,3,2,1,59,1,4,1
"272",72188,2,1,3,4,2,3,1,NA,1,15904.226464,18410.641585,11,1,5,5,0.87,4,4,2,0,2,1,33,1,3,6
"273",72189,2,1,11,4,1,11,1,4,1,22268.312093,23317.442644,15,1,14,14,2.96,5,5,0,3,2,2,30,1,3,1
"274",72190,2,2,3,3,2,4,1,NA,1,33899.239217,35849.176495,12,1,15,1,0,3,1,1,0,2,2,35,NA,NA,5
"275",72191,2,1,9,3,1,9,1,2,1,35061.928256,43968.035759,14,1,15,15,5,7,7,0,4,2,2,40,1,5,1
"276",72192,2,2,7,1,1,7,1,1,2,22367.179373,22847.56838,14,1,13,13,NA,6,6,2,2,2,1,32,2,3,1
"277",72193,2,2,8,3,1,8,1,2,1,41812.414642,43187.642627,13,1,15,15,4.34,4,4,0,2,2,2,40,1,1,1
"278",72194,2,1,7,2,1,7,1,0,1,22342.774946,23129.509597,15,1,8,8,1.95,4,4,0,2,2,2,40,2,4,1
"279",72195,2,1,3,5,1,3,1,NA,1,92831.041619,93672.736387,4,1,15,15,5,3,3,1,0,2,1,23,1,5,1
"280",72196,2,1,14,4,2,15,1,8,1,32758.362472,32712.066459,8,1,6,6,1.3,4,4,0,2,2,1,25,2,4,5
"281",72197,2,1,5,1,1,5,1,NA,1,33125.648875,33209.47866,2,1,3,3,0.48,5,5,1,2,2,1,32,2,2,1
"282",72198,2,1,6,3,1,6,1,0,1,64737.73804,65961.632019,4,1,8,8,1.29,7,7,1,4,2,2,35,1,5,1
"283",72199,2,1,6,5,1,6,1,0,1,37124.394624,38493.924608,14,1,15,15,5,5,5,0,3,2,2,44,2,5,1
"284",72200,2,2,10,3,2,10,1,3,1,23967.570965,24519.085383,7,1,15,15,4.34,4,4,0,2,2,2,30,1,5,1
"285",72201,2,1,3,2,1,3,1,NA,2,18945.54655,19222.39109,1,1,4,4,0.83,4,4,2,0,2,1,29,2,2,1
"286",72202,2,2,13,3,2,13,1,6,1,29916.29912,29762.421942,9,1,5,5,0.95,4,4,0,3,2,2,31,1,3,5
"287",72203,2,2,6,3,2,6,1,0,1,47581.205251,48676.0897,6,1,15,15,5,7,7,2,4,2,2,38,1,5,1
"288",72204,2,1,15,2,1,15,1,8,1,30254.906716,31148.107156,15,1,8,8,2.17,4,4,0,1,1,1,47,2,3,1
"289",72205,2,1,12,3,1,13,1,5,1,52628.405492,55448.20306,4,1,5,5,0.95,4,4,0,2,2,2,47,1,3,4
"290",72206,2,2,15,2,2,15,1,9,1,25762.473279,25892.968104,8,1,1,1,0,5,5,0,3,2,2,44,2,2,5
"291",72207,2,2,11,3,1,11,1,4,1,54629.134407,55890.003212,12,1,12,12,NA,3,3,0,2,2,2,50,1,5,3
"292",72208,2,1,6,3,1,6,1,0,1,64737.73804,66878.597505,4,1,9,9,3.3,3,3,0,1,2,2,32,1,5,1
"293",72209,2,1,3,4,2,3,1,NA,1,29381.538083,32835.137985,8,1,13,13,NA,2,2,1,0,2,2,22,1,3,5
"294",72210,2,1,5,1,1,5,1,NA,2,18945.54655,19246.984012,1,1,3,3,0.43,4,4,1,1,2,2,36,2,1,6
"295",72211,2,2,4,4,1,4,1,NA,1,25618.862393,27021.845615,15,1,6,6,0.86,7,7,1,2,2,2,30,2,4,5
"296",72212,2,2,4,2,2,4,1,NA,1,26909.41117,28693.849291,6,1,5,5,0.56,7,7,3,3,2,2,30,1,3,6
"297",72213,2,2,11,4,2,11,1,5,1,12096.797931,12706.833981,11,1,14,14,3.9,4,4,0,2,2,2,37,2,5,1
"298",72214,2,1,10,3,1,10,1,4,1,43608.819267,46970.021389,13,1,8,8,1.95,4,4,0,2,2,1,39,1,5,1
"299",72215,2,1,12,4,2,12,1,6,1,16555.646491,17215.634302,10,1,6,6,1.68,3,3,0,2,2,2,50,1,4,77
"300",72216,2,2,14,3,2,14,1,8,1,28903.876028,29891.613688,8,1,8,8,2.17,4,4,0,2,1,1,64,1,3,1
"301",72217,2,1,9,3,1,9,2,3,1,33691.555864,35184.421503,15,1,15,15,3.7,5,5,2,1,2,2,40,2,5,1
"302",72218,2,2,15,5,2,15,1,9,1,36512.159546,37759.896527,13,1,15,15,4.5,7,7,0,3,2,2,55,1,4,1
"303",72219,2,2,9,2,2,9,1,3,2,12767.222691,13078.163559,7,1,7,7,1.52,4,4,0,1,2,1,59,2,2,1
"304",72220,2,1,7,1,1,7,1,0,1,22616.542112,22885.120363,3,1,3,3,0.45,6,6,2,1,1,2,31,1,2,3
"305",72221,2,1,3,1,1,3,1,NA,2,33125.648875,33652.702106,2,1,5,5,1.04,4,4,1,1,2,1,32,2,1,1
"306",72222,2,1,14,3,1,14,1,7,1,50205.586609,52895.571033,5,1,9,9,2.6,4,4,0,3,2,2,46,1,5,77
"307",72223,2,1,11,3,2,11,1,4,1,31559.340554,33991.814632,12,1,4,4,0.65,4,4,0,1,1,2,67,1,1,2
"308",72224,2,2,5,5,1,5,1,NA,1,55580.292972,56798.865789,5,1,9,9,2.22,5,5,2,1,2,1,42,1,5,1
"309",72225,2,1,9,5,2,9,1,2,1,25067.209735,25792.929619,6,1,7,7,1.16,6,6,2,3,2,2,31,1,4,3
"310",72226,2,2,12,4,2,12,1,5,1,25717.677124,27243.584484,12,1,1,1,0.04,5,5,0,3,1,1,60,1,2,1
"311",72227,2,2,6,4,1,6,1,0,1,24200.043531,25420.440783,14,1,14,14,3.25,4,4,0,2,2,2,44,1,5,1
"312",72228,2,1,13,4,2,13,1,8,1,18126.225249,18848.823894,10,1,15,15,3.79,5,5,0,1,2,1,51,1,4,1
"313",72229,2,2,6,3,1,6,1,0,1,52114.209299,51781.84623,5,1,15,15,4.69,4,4,1,1,2,2,38,1,2,1
"314",72230,2,2,13,3,1,13,1,7,1,36512.159546,37759.896527,13,1,9,9,2.6,4,4,0,2,2,2,40,1,4,1
"315",72231,2,1,11,4,2,11,1,5,1,13430.25596,14062.997758,11,1,9,9,2,6,6,1,3,2,2,30,1,3,6
"316",72232,2,1,10,4,1,10,1,4,1,25524.286814,27762.645833,14,1,2,2,0.43,2,2,0,1,2,2,35,1,4,3
"317",72233,2,1,4,1,1,4,1,NA,1,23354.163437,23413.264906,3,1,3,3,0.45,6,6,2,1,1,2,31,1,2,3
"318",72234,2,1,13,4,1,13,1,6,1,38132.531854,39652.678243,13,1,4,4,0.86,3,3,0,1,1,2,77,1,2,2
"319",72235,2,1,6,1,1,6,1,0,2,33045.950141,33438.380754,2,1,3,3,0.39,6,6,2,2,2,1,45,2,1,6
"320",72236,2,2,5,5,2,5,1,NA,1,21347.600964,21679.398073,7,1,14,14,3.47,4,4,1,1,2,1,36,2,5,1
"321",72237,2,1,14,2,2,14,1,8,2,14687.339497,14520.711173,7,1,3,3,0.43,4,4,0,2,2,1,25,2,1,1
"322",72238,2,2,5,4,2,5,1,NA,1,17474.610153,18431.584138,10,1,4,4,0.56,5,5,1,2,2,1,29,1,4,1
"323",72239,2,1,15,2,1,16,2,9,1,26580.533966,26532.761968,15,1,5,5,0.87,4,4,0,2,2,2,38,2,4,1
"324",72240,2,1,14,1,1,14,1,9,2,23717.600682,23450.120437,1,1,4,4,0.48,6,6,1,2,2,1,38,2,2,1
"325",72241,2,2,6,5,1,6,1,0,1,32521.991343,33591.65338,14,1,15,15,4.81,5,5,1,2,2,1,32,1,5,1
"326",72242,2,2,9,4,2,9,1,4,1,12733.471506,13375.614716,11,1,5,5,0.87,4,4,0,2,2,2,31,1,4,1
"327",72243,2,1,6,3,2,6,1,0,1,31559.340554,39575.753047,12,1,9,9,2.04,5,5,1,3,2,2,34,1,4,3
"328",72244,2,1,10,5,1,10,1,4,1,40349.113157,40934.668321,5,1,6,6,1.11,5,5,2,2,2,2,29,1,2,4
"329",72245,2,2,11,3,2,11,1,5,1,16814.336977,17367.367625,10,1,15,15,5,4,4,0,2,2,1,49,1,5,1
"330",72246,2,1,12,4,1,12,1,4,1,31745.465234,31702.759287,1,1,7,7,1.3,5,5,1,1,2,2,38,1,4,5
"331",72247,2,2,12,2,1,12,1,6,1,21948.373895,22061.051233,1,1,7,7,1.61,4,4,0,2,2,2,39,1,4,3
"332",72248,2,2,15,1,1,15,1,9,1,35810.965668,35520.739791,2,1,14,14,3.47,4,4,0,3,2,1,41,1,4,3
"333",72249,2,2,7,4,2,7,1,2,1,14401.160321,15602.043948,10,1,15,15,5,4,4,0,1,2,1,56,1,4,1
"334",72250,2,2,6,4,2,6,1,0,1,12733.471506,13280.585237,11,1,2,2,0.3,5,5,1,3,2,2,30,1,2,6
"335",72251,2,1,12,3,1,12,1,5,1,26818.909905,29459.486954,14,1,15,15,5,4,4,0,1,2,2,48,1,4,1
"336",72252,2,2,5,4,1,5,1,NA,1,28365.608143,29919.013275,14,1,5,5,0.74,6,6,2,2,2,1,31,1,4,1
"337",72253,2,2,14,5,2,14,2,8,1,15651.156052,19436.211506,10,1,9,9,1.17,7,7,1,4,2,1,36,2,3,2
"338",72254,2,2,3,3,1,3,1,NA,1,65315.057418,66334.73949,4,1,9,9,2.22,5,5,2,1,2,2,33,1,3,1
"339",72255,2,1,13,3,1,13,1,6,1,26815.815498,28252.590384,1,1,15,15,5,4,4,0,2,2,2,45,1,5,1
"340",72256,2,1,4,3,1,5,1,NA,1,49472.31198,48545.505682,5,1,14,14,3.04,5,5,3,0,2,1,32,1,4,1
"341",72257,2,2,8,4,2,8,1,2,1,13153.346383,13718.500702,10,1,7,7,1.39,6,6,1,2,2,2,38,1,4,4
"342",72258,2,1,5,1,2,5,1,NA,1,26993.000301,27566.153518,9,1,3,3,0.43,4,4,2,0,2,1,26,2,1,1
"343",72259,2,1,4,1,1,4,1,NA,2,22744.06361,23161.757299,14,1,13,13,NA,6,6,2,2,2,1,32,2,3,1
"344",72260,2,1,6,4,2,6,1,0,1,23028.500355,23695.197637,8,1,1,1,0.17,5,5,2,2,2,2,25,1,2,5
"345",72261,2,1,10,2,1,10,1,4,2,32079.425024,32460.37786,2,1,4,4,0.52,7,7,1,3,2,2,40,2,3,4
"346",72262,2,2,6,3,2,6,1,1,1,42045.917833,41777.766201,9,1,14,14,3.52,5,5,1,2,2,1,36,1,5,1
"347",72263,2,1,14,4,1,14,1,8,1,26574.170542,26602.532542,15,1,6,6,0.86,7,7,1,2,2,2,30,2,4,5
"348",72264,2,1,9,3,1,9,1,2,1,64737.73804,66082.208724,4,1,5,5,0.65,6,6,3,1,2,2,22,1,2,1
"349",72265,2,2,10,3,1,10,1,3,1,67411.98296,68967.886551,2,1,1,1,0.07,5,5,0,2,2,2,32,1,2,1
"350",72266,2,1,15,4,2,15,1,9,1,29508.731102,28620.516338,9,1,5,5,0.95,4,4,0,3,2,2,31,1,3,5
"351",72267,2,2,13,3,1,13,1,6,1,48051.141725,49158.347425,5,1,6,6,1.24,4,4,0,1,1,2,50,1,3,4
"352",72268,2,1,8,4,2,8,2,2,1,15029.198907,19032.590636,10,1,10,10,2.52,5,5,0,4,2,2,37,2,4,4
"353",72269,2,2,9,5,1,9,1,3,1,41308.846703,42262.276347,1,1,14,14,3.69,4,4,0,2,2,1,44,2,4,1
"354",72270,2,2,10,3,1,10,1,4,1,67411.98296,68059.543909,13,1,15,15,4.34,5,4,0,3,2,2,39,1,3,4
"355",72271,2,2,7,4,2,7,1,1,1,22890.522525,23941.296485,9,1,6,6,1.47,3,3,0,1,2,2,26,1,4,5
"356",72272,2,1,7,2,2,7,1,1,2,31664.36892,32638.123346,6,1,9,6,1.3,5,4,0,3,2,1,37,2,2,6
"357",72273,2,1,7,3,1,7,1,0,1,79885.944355,82633.336025,2,1,1,1,0.07,5,5,0,2,2,2,32,1,2,1
"358",72274,2,1,13,3,1,13,1,7,1,36896.213409,40528.996943,13,1,6,6,1.98,2,2,0,1,2,2,39,1,4,3
"359",72275,2,1,15,3,2,15,1,8,1,36851.674629,37756.465447,6,1,14,14,3.47,4,4,0,3,2,1,47,1,4,3
"360",72276,2,1,3,3,1,3,1,NA,1,59387.80535,59212.671189,4,1,5,5,0.65,6,6,3,1,2,2,22,1,2,1
"361",72277,2,1,13,5,1,13,1,6,1,33055.844715,34871.513763,3,1,15,15,5,4,4,0,2,1,1,61,2,5,1
"362",72278,2,2,13,4,2,13,1,8,1,19763.881906,21086.344393,10,1,15,15,5,4,4,0,2,2,1,40,1,5,1
"363",72279,2,1,13,2,1,13,1,7,1,26580.533966,26532.761968,15,1,8,8,1.95,4,4,0,2,2,2,40,2,4,1
"364",72280,2,2,14,4,2,14,1,8,1,18446.289779,19680.5881,10,1,10,10,2.82,4,4,0,2,2,1,42,1,3,1
"365",72281,2,2,13,4,2,13,1,6,1,14341.53019,15781.257953,11,1,3,3,0.52,3,3,0,1,1,2,70,1,2,2
"366",72282,2,2,12,3,1,12,1,5,1,44874.53883,45908.548499,2,1,14,14,3.47,4,4,1,1,2,1,36,1,2,1
"367",72283,2,2,4,3,2,4,1,NA,1,58205.911156,57412.48825,6,1,9,9,2.22,5,5,1,2,2,1,45,1,3,1
"368",72284,2,1,11,3,1,11,1,5,1,61757.449873,62042.005771,5,1,1,1,0.21,3,3,1,1,2,2,32,1,2,5
"369",72285,2,2,9,3,2,9,1,2,1,27710.202027,29519.63781,12,1,12,12,NA,3,3,0,1,2,2,49,1,4,1
"370",72286,2,2,15,3,1,15,1,7,1,44874.53883,45967.283406,2,1,15,15,3.6,7,7,0,3,2,1,44,1,4,1
"371",72287,2,2,13,3,1,13,1,6,1,50423.303697,51585.16931,5,1,10,10,2.55,5,5,0,2,2,1,38,1,3,1
"372",72288,2,2,14,2,2,14,1,8,1,34313.808448,34487.618407,6,1,6,6,1.3,4,4,0,2,2,1,40,2,9,6
"373",72289,2,1,7,4,2,7,1,1,1,25067.209735,26322.139001,6,1,6,6,1.72,2,2,0,1,2,2,38,1,4,5
"374",72290,2,1,3,1,1,3,1,NA,1,49499.986348,50223.312059,4,1,3,3,0.69,3,3,2,0,2,1,25,1,3,5
"375",72291,2,1,5,3,2,5,1,NA,1,49003.522576,49507.727167,6,1,14,14,3.47,4,4,2,0,2,2,32,1,5,1
"376",72292,2,1,8,3,2,8,1,1,1,28402.542845,29377.346456,7,1,9,9,2.22,5,5,2,1,2,2,32,2,5,1
"377",72293,2,2,8,2,2,8,2,3,2,26342.055679,26841.140111,6,1,5,5,0.77,6,6,0,2,1,2,67,2,1,2
"378",72294,2,1,3,1,2,3,1,NA,2,26993.000301,27011.933093,9,1,8,8,1.45,6,6,1,3,2,1,33,2,1,1
"379",72295,2,2,3,5,1,3,1,NA,1,56823.21414,56950.248981,3,1,12,12,NA,5,5,1,2,2,1,43,2,4,1
"380",72296,2,2,8,1,1,8,1,2,1,23562.224824,23694.04884,1,1,6,6,0.87,7,7,2,2,1,2,54,1,4,1
"381",72297,2,1,12,2,2,12,1,5,1,34064.110773,33677.652374,8,1,15,15,5,5,5,0,3,2,1,46,1,4,1
"382",72298,2,2,15,4,2,16,2,9,1,26624.143138,28283.276119,8,1,10,10,3.67,3,3,0,1,2,2,30,2,5,77
"383",72299,2,1,4,2,1,4,1,NA,2,24063.499317,25455.160925,15,1,5,5,1.05,3,3,1,0,2,2,34,2,3,1
"384",72300,2,1,6,3,2,7,1,0,1,53417.990257,55251.348984,6,1,15,15,5,4,4,1,1,2,2,37,1,3,1
"385",72301,2,2,6,3,1,6,1,0,1,38290.064711,39549.441119,13,1,14,14,3.69,4,4,1,1,2,1,38,1,5,1
"386",72302,2,2,3,3,2,3,1,NA,1,49511.148299,48836.246414,8,1,15,15,4.52,6,6,2,2,2,1,50,1,5,1
"387",72303,2,1,7,4,2,7,1,1,1,23028.500355,23695.197637,8,1,15,15,5,6,6,1,3,2,2,36,2,5,1
"388",72304,2,1,6,3,1,6,1,0,1,64737.73804,66964.16127,4,1,3,3,0.43,4,4,1,1,2,2,26,1,2,1
"389",72305,2,2,4,4,1,4,1,NA,1,28365.608143,30133.099341,14,1,15,15,4.84,6,6,1,1,1,1,80,1,4,1
"390",72306,2,1,14,3,2,14,1,8,1,29207.902012,31107.659656,12,1,7,7,1.52,4,4,0,2,2,1,51,1,4,1
"391",72307,2,1,3,2,1,4,1,NA,2,26908.783651,27402.962233,14,1,4,4,0.46,7,7,2,3,2,2,42,2,3,1
"392",72308,2,2,7,4,2,7,1,1,1,13153.346383,13718.500702,10,1,15,15,5,5,5,0,3,2,2,44,1,5,1
"393",72309,2,2,11,2,1,11,2,5,2,23715.79733,23804.965482,3,1,12,6,0.92,7,7,3,3,2,1,29,1,4,1
"394",72310,2,1,9,3,1,9,1,2,1,56320.954111,58183.472811,3,1,8,8,1.74,5,5,0,2,1,2,40,1,4,3
"395",72311,2,2,15,1,2,15,1,9,2,10907.603208,11068.725555,11,1,3,3,0.43,4,4,0,3,2,2,41,2,2,6
"396",72312,2,1,15,3,2,16,1,9,1,29207.902012,31107.659656,12,1,6,6,0.97,6,6,1,2,2,1,45,1,3,1
"397",72313,2,1,12,3,1,12,1,5,1,52628.405492,55448.20306,4,1,3,3,0.43,4,4,0,1,2,2,35,1,4,6
"398",72314,2,2,14,3,2,14,1,7,1,35270.278867,36126.689142,6,1,15,15,4.26,5,5,0,2,1,1,48,1,2,1
"399",72315,2,2,3,1,2,3,1,NA,2,10658.839785,11598.853356,7,1,13,13,NA,4,4,2,0,2,2,30,2,2,1
"400",72316,2,2,8,1,1,9,1,2,1,33638.609161,34234.470995,2,1,10,10,3.54,3,3,0,1,2,1,43,2,3,1
"401",72317,2,2,14,3,1,14,1,8,1,43613.570485,44783.535896,2,1,10,9,1.78,7,6,0,3,2,1,59,1,3,1
"402",72318,2,2,13,3,1,13,1,7,1,30272.187499,32288.967792,14,1,14,14,3.82,4,4,0,2,2,1,45,1,5,1
"403",72319,2,1,15,1,1,15,1,9,1,38697.635998,38261.215245,2,1,15,15,4.81,5,5,1,2,2,1,34,1,4,1
"404",72320,2,1,10,1,2,10,1,4,2,10352.700048,11053.505383,11,1,3,3,0.42,6,6,1,2,2,2,35,2,1,6
"405",72321,2,1,7,3,1,7,1,1,1,30738.420542,32100.433386,15,1,7,7,1.52,4,4,1,1,2,1,48,1,4,1
"406",72322,2,2,14,2,1,14,2,9,2,25433.099306,25808.785932,15,1,3,3,0.44,5,5,1,1,2,2,37,2,2,6
